"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
4.04656529836801e-08,0.254033168287731,0.543,0.414,0.000642756431992775,"Ica1",NA,NA
4.21026576617496e-08,0.112197554457611,0.101,0.031,0.00066875861429923,"Pdgfc",NA,NA
4.43035970146201e-08,0.19592080716186,0.422,0.287,0.000703718334980226,"Lrrfip2",NA,NA
4.50738439240035e-08,0.315509858222053,0.586,0.458,0.000715952936888872,"Igfbp7",NA,NA
4.78317038247263e-08,0.241599340835562,0.419,0.293,0.000759758783551952,"Fgfr4",NA,NA
5.00014296811966e-08,0.263944781668393,0.782,0.668,0.000794222709056126,"AY036118",NA,NA
5.03977458971262e-08,0.23084263208834,0.553,0.426,0.000800517795829952,"Rnf216",NA,NA
5.38363425734753e-08,0.248344341990646,0.47,0.337,0.000855136465437082,"Cux2","Cux2",NA
5.40867240069879e-08,-0.237154423265623,0.525,0.635,0.000859113524126996,"Enah",NA,NA
5.57828870367053e-08,-0.184640004611997,0.117,0.227,0.000886055377691027,"Hacd2",NA,NA
5.62191047814868e-08,0.234848182555385,0.599,0.46,0.000892984260349136,"Ank2",NA,NA
5.79962279539266e-08,0.247491883778383,0.757,0.649,0.00092121208482017,"Col4a3bp",NA,NA
5.81445980487913e-08,0.193200391590723,0.358,0.231,0.000923568795407001,"Srgap2",NA,NA
6.52943631632755e-08,-0.112644936474231,0.028,0.102,0.00103713566448547,"Eef1akmt4",NA,NA
